id,Time,3d_x0,3d_y0,3d_z0,3d_x1,3d_y1,3d_z1,3d_x2,3d_y2,3d_z2,3d_x3,3d_y3,3d_z3,3d_x4,3d_y4,3d_z4,3d_x5,3d_y5,3d_z5,3d_x6,3d_y6,3d_z6,3d_x7,3d_y7,3d_z7,3d_x8,3d_y8,3d_z8,3d_x9,3d_y9,3d_z9,3d_x10,3d_y10,3d_z10,3d_x11,3d_y11,3d_z11,3d_x12,3d_y12,3d_z12,3d_x13,3d_y13,3d_z13,3d_x14,3d_y14,3d_z14,3d_x15,3d_y15,3d_z15,3d_x16,3d_y16,3d_z16,3d_x17,3d_y17,3d_z17,3d_x18,3d_y18,3d_z18,3d_x19,3d_y19,3d_z19,3d_x20,3d_y20,3d_z20,3d_x21,3d_y21,3d_z21,3d_x22,3d_y22,3d_z22,3d_x23,3d_y23,3d_z23,3d_x24,3d_y24,3d_z24,3d_x25,3d_y25,3d_z25,3d_x26,3d_y26,3d_z26,3d_x27,3d_y27,3d_z27,3d_x28,3d_y28,3d_z28,3d_x29,3d_y29,3d_z29,3d_x30,3d_y30,3d_z30,3d_x31,3d_y31,3d_z31,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
225,2021-07-26 15:58:33.8,-453.29,133.233,1218.32,-462.025,-31.5559,1162.54,-434.409,-158.06,1111.28,-375.597,-348.06800000000004,1037.97,-379.36699999999996,-326.998,1080.78,-327.86400000000003,-348.50699999999995,1208.71,-136.966,-159.19899999999998,1231.57,11.2523,-71.7845,1084.35,104.62200000000001,-71.4734,1073.31,205.65400000000002,-44.3511,1059.6,135.226,-70.8659,1055.74,-393.162,-307.057,1019.71,-391.431,-257.465,901.2769999999999,-237.304,-42.6914,825.7760000000001,-19.6238,4.38689,880.4630000000001,76.2879,-0.56276,848.454,176.467,0.45282700000000004,821.6669999999999,85.3861,-21.3891,810.5210000000001,-433.18,104.47,1300.14,-64.4542,185.172,1401.73,-245.975,506.205,1342.23,-151.72799999999998,649.044,1277.63,-471.425,159.171,1144.54,-117.249,250.463,1007.84,-261.89099999999996,556.2090000000001,1175.47,-186.047,701.698,1138.02,-341.48699999999997,-414.264,1009.41,-193.831,-408.26,956.698,-208.69,-453.135,984.1239999999999,-292.41200000000003,-479.07599999999996,1071.53,-222.967,-443.949,935.98,-348.095,-465.26,920.0239999999999,3.4576287000000003,-4.9674997,6.3481584,-4.41,-99.68,180.32
226,2021-07-26 15:58:33.9,-447.291,127.796,1216.07,-454.548,-34.2766,1159.01,-426.945,-158.591,1107.17,-373.89099999999996,-346.925,1032.91,-377.23699999999997,-326.51099999999997,1075.39,-330.36300000000006,-350.99699999999996,1202.64,-149.376,-157.726,1231.81,3.33105,-76.1265,1090.35,93.9994,-71.3507,1071.05,193.503,-44.4991,1055.96,127.285,-75.4023,1054.21,-389.975,-305.752,1015.27,-389.64599999999996,-249.773,901.5260000000001,-235.114,-43.2262,817.091,-12.109000000000002,-5.5025900000000005,806.768,86.4766,-4.77252,823.176,186.96200000000002,13.7761,816.784,100.73700000000001,-13.1415,806.9789999999999,-427.704,98.5616,1296.61,-66.9262,186.915,1401.3,-243.09400000000002,505.208,1340.68,-153.075,648.93,1278.61,-464.954,154.158,1143.44,-117.49799999999999,251.613,1007.85,-260.221,554.294,1171.9,-188.829,701.448,1142.66,-341.95099999999996,-412.88800000000003,1004.12,-194.328,-409.184,957.35,-210.196,-452.523,985.298,-296.1,-474.99699999999996,1069.26,-222.485,-444.97,937.007,-345.452,-466.083,917.3860000000001,3.4552357,-8.379664,6.0705914000000005,55.65,-61.81,142.1
227,2021-07-26 15:58:34.1,-449.11,129.888,1218.29,-460.07599999999996,-33.0827,1161.37,-431.519,-157.782,1108.86,-374.64099999999996,-346.658,1035.39,-378.714,-326.02299999999997,1078.0,-332.339,-348.559,1206.66,-144.96200000000002,-158.7,1231.72,3.8447199999999997,-71.2414,1087.58,95.8164,-71.3369,1071.54,196.104,-44.488,1057.51,128.213,-75.4994,1054.95,-391.265,-305.557,1017.34,-387.856,-255.89,899.95,-234.752,-42.747,824.743,-18.1727,0.5422279999999999,880.205,75.9832,4.31203,845.199,173.982,11.7977,814.471,86.8956,-15.5824,811.385,-429.491,100.291,1299.25,-66.1478,188.73,1403.26,-244.74099999999999,510.025,1353.51,-154.73,650.2919999999999,1281.3,-466.801,156.577,1145.29,-116.75399999999999,250.989,1007.86,-260.818,554.819,1173.52,-187.713,701.505,1140.88,-341.259,-412.62,1006.98,-191.824,-409.74800000000005,963.0110000000001,-208.825,-453.63699999999994,990.0239999999999,-297.166,-476.72900000000004,1072.3,-220.113,-445.06,941.355,-343.589,-464.55800000000005,918.7639999999999,2.8187451,-6.4008007000000005,7.9489565,47.81,-10.22,45.99
228,2021-07-26 15:58:34.2,-451.528,129.404,1216.23,-460.662,-34.5411,1159.43,-433.59,-160.327,1107.1,-374.848,-350.33,1035.33,-379.23699999999997,-329.224,1077.92,-332.085,-350.58099999999996,1207.15,-146.042,-157.85399999999998,1233.05,3.4738900000000004,-71.1713,1087.62,95.8951,-71.3805,1071.73,196.604,-44.38,1057.51,127.84299999999999,-75.3349,1054.01,-391.776,-309.343,1016.74,-387.667,-259.793,898.711,-235.662,-43.2016,826.7710000000001,-20.8559,0.773887,891.918,71.7528,6.49095,852.092,168.613,11.5755,816.1610000000001,80.3436,-16.0364,814.007,-430.676,100.11399999999999,1297.42,-65.4151,185.582,1403.64,-245.18900000000002,506.599,1344.82,-153.55700000000002,649.229,1277.4,-470.33099999999996,155.815,1143.01,-117.43299999999999,250.565,1008.25,-261.515,555.901,1174.91,-187.482,702.3919999999999,1139.76,-340.74699999999996,-416.616,1007.55,-190.457,-407.06800000000004,964.9910000000001,-206.18400000000003,-452.527,990.632,-294.764,-481.335,1071.66,-217.386,-442.858,941.9119999999999,-340.423,-466.153,917.4110000000001,2.321038,-5.6733823,8.379664,-13.02,-9.03,16.45
229,2021-07-26 15:58:34.4,-451.375,127.48100000000001,1214.36,-461.361,-36.0664,1159.08,-432.608,-160.991,1107.32,-374.087,-349.651,1034.75,-378.309,-328.849,1077.25,-331.14599999999996,-350.14300000000003,1205.79,-146.61700000000002,-157.971,1233.45,0.547497,-70.3531,1087.82,92.3831,-72.0051,1071.24,192.512,-45.5011,1055.71,124.223,-76.075,1054.31,-391.098,-308.805,1016.51,-387.64,-257.828,899.7239999999999,-235.78799999999998,-42.7578,827.803,-21.8821,-1.18194,893.716,70.024,6.875,853.868,166.18200000000002,11.4026,817.377,78.574,-16.1607,814.675,-430.181,98.8467,1295.24,-67.7071,186.35,1402.62,-244.53400000000002,507.159,1344.82,-153.686,648.686,1276.34,-470.48699999999997,153.30200000000002,1141.42,-118.984,249.62400000000002,1009.44,-260.968,555.1080000000001,1173.63,-187.875,701.7080000000001,1140.8,-340.139,-415.42800000000005,1006.64,-189.542,-408.744,967.455,-206.58700000000002,-453.699,992.5939999999999,-296.961,-480.73900000000003,1071.34,-216.52599999999998,-443.836,943.8889999999999,-338.86,-464.675,916.903,1.1389836000000002,-5.568098,8.293523,-0.91,6.02,-5.39
230,2021-07-26 15:58:34.5,-451.315,129.506,1216.42,-462.09,-34.3243,1160.25,-432.36800000000005,-159.372,1108.06,-373.42,-348.626,1035.26,-377.691,-327.755,1077.91,-330.157,-350.884,1206.51,-146.832,-156.401,1235.03,1.45448,-70.2167,1088.49,93.27600000000001,-73.0342,1070.24,193.158,-47.7884,1049.45,125.027,-75.3785,1054.63,-390.528,-307.657,1016.95,-387.64099999999996,-258.283,898.982,-235.71400000000003,-41.3798,829.1510000000001,-21.3969,-1.24577,897.317,70.156,6.61032,855.7710000000001,165.967,11.5834,817.461,77.1488,-16.0324,814.702,-431.32800000000003,100.309,1297.75,-66.5737,187.55700000000002,1402.46,-245.37,510.29900000000004,1353.95,-154.486,650.336,1280.93,-469.337,155.835,1143.09,-116.713,250.644,1009.06,-261.404,555.485,1175.04,-187.168,701.6610000000001,1140.0,-339.275,-414.596,1007.06,-188.097,-408.342,967.89,-205.516,-453.7,992.449,-296.418,-481.37,1071.03,-215.403,-443.02099999999996,943.722,-338.291,-462.7,916.302,0.9092726,-5.3312089999999985,8.425127999999999,-3.43,9.24,-5.67
231,2021-07-26 15:58:34.7,-452.329,129.315,1214.42,-461.935,-34.062,1159.62,-430.968,-158.214,1107.99,-371.73699999999997,-345.764,1034.31,-375.681,-325.17900000000003,1076.85,-328.913,-346.41900000000004,1205.25,-148.534,-151.047,1232.82,2.60243,-70.2206,1088.01,94.4072,-72.3602,1072.36,194.16400000000002,-48.0219,1052.78,124.084,-74.6058,1053.33,-389.24800000000005,-305.082,1016.43,-391.202,-252.65099999999998,900.529,-234.294,-43.5819,823.932,-13.9211,-6.94425,865.409,81.3555,-12.3737,834.5369999999999,180.18,8.49488,815.688,91.7576,-11.9572,807.3789999999999,-431.24699999999996,100.965,1295.24,-68.9001,186.521,1401.89,-244.862,506.95,1343.97,-151.703,647.606,1277.77,-471.339,154.879,1141.53,-122.66,260.04400000000004,1011.03,-261.147,564.043,1179.25,-184.269,700.5889999999999,1122.25,-337.598,-411.03,1005.68,-186.43,-409.165,969.497,-205.16400000000002,-453.095,995.0139999999999,-297.598,-476.202,1072.23,-213.852,-443.85400000000004,946.051,-335.925,-461.789,917.033,1.8185452,-5.864808,8.044669,-23.66,-3.29,-4.55
232,2021-07-26 15:58:34.8,-452.288,129.319,1214.41,-461.876,-34.0765,1159.61,-430.88800000000003,-158.238,1107.99,-371.62699999999995,-345.81199999999995,1034.34,-375.574,-325.218,1076.87,-328.755,-346.397,1205.28,-148.27200000000002,-151.05100000000002,1232.61,2.75248,-70.3005,1087.61,94.5491,-72.4097,1071.85,194.278,-48.0154,1052.15,124.205,-74.6779,1052.78,-389.145,-305.132,1016.44,-391.093,-252.718,900.5219999999999,-234.14,-43.6661,823.8760000000001,-13.7448,-7.02585,865.3589999999999,81.563,-12.4598,834.552,180.40900000000002,8.41584,815.7669999999999,92.0115,-12.1477,807.465,-431.204,100.971,1295.25,-68.8432,186.699,1401.85,-245.132,506.971,1343.83,-152.232,647.6709999999999,1277.31,-471.301,154.882,1141.52,-122.566,260.11400000000003,1011.12,-261.14599999999996,564.102,1179.35,-184.226,700.612,1122.28,-337.477,-411.085,1005.72,-186.282,-409.22900000000004,969.576,-205.005,-453.115,995.187,-297.465,-476.095,1072.43,-213.68200000000002,-443.98800000000006,946.195,-335.74800000000005,-462.04900000000004,917.173,1.7754743999999998,-5.8863435,7.724032000000001,-14.9800005,-2.45,2.31
233,2021-07-26 15:58:35.3,-452.288,129.319,1214.41,-461.876,-34.0765,1159.61,-430.88800000000003,-158.238,1107.99,-371.62699999999995,-345.81199999999995,1034.34,-375.574,-325.218,1076.87,-328.755,-346.397,1205.28,-148.27200000000002,-151.05100000000002,1232.61,2.75248,-70.3005,1087.61,94.5491,-72.4097,1071.85,194.278,-48.0154,1052.15,124.205,-74.6779,1052.78,-389.145,-305.132,1016.44,-391.093,-252.718,900.5219999999999,-234.14,-43.6661,823.8760000000001,-13.7448,-7.02585,865.3589999999999,81.563,-12.4598,834.552,180.40900000000002,8.41584,815.7669999999999,92.0115,-12.1477,807.465,-431.204,100.971,1295.25,-68.8432,186.699,1401.85,-245.132,506.971,1343.83,-152.232,647.6709999999999,1277.31,-471.301,154.882,1141.52,-122.566,260.11400000000003,1011.12,-261.14599999999996,564.102,1179.35,-184.226,700.612,1122.28,-337.477,-411.085,1005.72,-186.282,-409.22900000000004,969.576,-205.005,-453.115,995.187,-297.465,-476.095,1072.43,-213.68200000000002,-443.98800000000006,946.195,-335.74800000000005,-462.04900000000004,917.173,1.5936198,-6.0777698,7.676175,0.42000002,-1.61,2.31
234,2021-07-26 15:58:35.1,-451.62800000000004,129.54399999999998,1214.77,-461.264,-33.8539,1160.08,-430.496,-158.11,1108.61,-371.909,-345.95300000000003,1035.2,-375.784,-325.296,1077.71,-329.14599999999996,-346.55699999999996,1206.14,-148.138,-151.732,1233.29,2.9780599999999997,-71.5734,1088.11,94.7336,-71.922,1072.07,194.388,-48.0007,1051.52,124.19200000000001,-74.6788,1052.26,-389.278,-305.24,1017.26,-391.466,-252.563,901.4860000000001,-234.299,-43.9567,824.225,-13.4936,-6.86862,862.82,82.5773,-12.3697,834.554,181.90200000000002,8.39675,818.455,93.7146,-11.6834,807.957,-430.663,101.24,1295.64,-68.6464,186.963,1403.18,-244.764,507.111,1344.34,-151.615,647.515,1277.62,-470.533,155.06799999999998,1141.85,-121.385,261.118,1013.41,-262.808,564.4580000000001,1180.31,-184.671,700.107,1122.92,-337.995,-411.37199999999996,1006.67,-186.822,-409.723,970.533,-205.46599999999998,-453.29,996.722,-297.88,-475.4,1074.24,-214.15099999999998,-444.836,947.62,-336.159,-463.504,918.831,1.5888343,-5.998806,7.6833534,-10.22,-0.07,-0.98
236,2021-07-26 15:58:35.4,-451.642,126.963,1213.02,-463.774,-37.8186,1162.34,-433.264,-163.403,1113.48,-374.13599999999997,-350.48800000000006,1037.74,-377.35400000000004,-330.069,1080.49,-328.61400000000003,-347.30300000000005,1208.96,-147.414,-151.266,1228.93,6.5911800000000005,-70.9246,1086.42,98.9887,-72.1007,1073.66,199.43200000000002,-48.5106,1056.01,127.822,-75.7941,1052.41,-392.33,-309.811,1020.36,-393.394,-252.643,906.512,-240.808,-41.0648,826.808,-16.2103,-6.000719999999999,817.047,84.0092,-6.75622,823.628,183.357,19.779,820.168,96.8335,-4.9341099999999996,800.1460000000001,-430.64599999999996,100.33,1294.58,-67.882,188.40200000000002,1399.69,-247.502,507.348,1341.57,-154.994,647.628,1273.02,-470.57599999999996,150.97899999999998,1139.48,-121.743,261.12,1011.95,-262.36,565.389,1179.05,-183.56900000000002,698.472,1116.12,-340.08,-415.483,1008.11,-188.692,-408.961,972.4680000000001,-205.947,-452.934,999.0880000000001,-297.987,-477.45599999999996,1076.61,-214.732,-445.292,949.796,-336.07599999999996,-468.515,920.712,1.5050855,-6.0777698,7.747959599999999,2.24,-0.49,2.24
237,2021-07-26 15:58:35.6,-453.686,130.43200000000002,1214.51,-465.18800000000005,-34.2683,1162.43,-435.952,-160.031,1112.58,-373.165,-346.096,1036.27,-376.87199999999996,-325.843,1079.15,-327.02,-348.39599999999996,1206.62,-148.43200000000002,-150.048,1232.59,3.09938,-70.7284,1086.29,94.7816,-71.0624,1068.25,195.09099999999998,-48.7611,1047.38,128.36,-75.4739,1055.06,-392.07,-305.624,1018.94,-394.20599999999996,-251.30599999999998,903.482,-241.28400000000002,-38.5628,825.946,-16.0183,-6.03934,813.914,83.824,-7.6905600000000005,826.216,184.59,12.9575,819.7080000000001,97.5864,-12.8714,807.164,-432.126,103.191,1295.89,-68.5192,186.213,1404.59,-245.083,507.24800000000005,1344.57,-151.808,648.298,1277.83,-473.129,154.998,1141.13,-121.76700000000001,254.291,1009.68,-260.366,561.755,1174.03,-187.231,702.927,1122.1,-337.80699999999996,-410.48199999999997,1006.48,-185.553,-410.152,972.817,-204.635,-452.619,1000.79,-298.642,-471.35,1077.9,-212.503,-446.48699999999997,951.045,-334.344,-466.861,920.965,1.6127626,-6.1040907,7.668997,-0.49,-2.1,1.33
238,2021-07-26 15:58:35.8,-451.579,129.658,1214.6,-463.075,-34.5845,1161.25,-434.784,-160.467,1111.28,-372.88699999999994,-346.55400000000003,1034.48,-376.717,-326.491,1077.42,-326.88599999999997,-348.50199999999995,1204.95,-149.055,-149.774,1232.33,3.5325699999999998,-70.7623,1087.07,95.3489,-71.2031,1069.88,196.584,-50.275,1052.52,128.332,-75.3392,1054.75,-391.381,-305.875,1017.23,-393.17699999999996,-250.593,902.2689999999999,-241.345,-36.6287,826.257,-16.051,-5.7218,812.0110000000001,83.4649,-7.69647,826.471,184.495,11.8648,821.329,97.3444,-12.5902,809.818,-431.61400000000003,101.77600000000001,1296.14,-68.3955,186.563,1404.35,-245.171,507.30300000000005,1344.07,-151.638,648.18,1277.48,-469.583,154.8,1141.07,-118.73200000000001,255.421,1009.61,-259.94599999999997,561.457,1174.15,-187.31900000000002,702.607,1121.61,-337.82,-411.032,1004.6,-185.25599999999997,-410.202,972.6110000000001,-204.377,-452.38800000000003,1000.95,-299.08099999999996,-470.647,1077.25,-211.732,-446.991,951.056,-333.07,-468.538,919.941,1.5314063999999998,-6.1256255999999984,7.642675,-3.3600001000000006,-2.24,0.91
239,2021-07-26 15:58:35.9,-450.972,130.217,1214.91,-462.44800000000004,-33.9749,1161.65,-434.18699999999995,-159.822,1111.74,-372.211,-345.899,1035.23,-376.048,-325.785,1078.12,-326.606,-346.994,1205.87,-149.114,-148.067,1232.85,3.3234,-69.5464,1087.32,95.175,-70.8162,1070.59,196.63299999999998,-50.8306,1053.7,127.863,-75.1319,1054.96,-390.723,-305.27299999999997,1017.94,-392.658,-250.293,902.893,-241.391,-36.3994,825.992,-16.2222,-5.40191,811.58,83.2203,-7.64147,826.197,184.285,11.4907,821.0319999999999,97.1235,-12.8153,809.495,-430.981,102.382,1296.41,-68.0656,188.90200000000002,1403.65,-246.687,508.777,1345.26,-153.243,650.205,1279.95,-468.999,155.317,1141.41,-118.426,255.91299999999998,1009.7,-259.95099999999996,561.5409999999999,1174.34,-187.61700000000002,703.268,1123.2,-337.124,-410.36800000000005,1005.45,-184.393,-408.397,974.668,-203.46599999999998,-450.875,1002.55,-298.599,-470.227,1077.96,-210.467,-445.17800000000005,952.664,-331.375,-467.23,920.477,1.4907285,-6.046663,7.501499000000001,-3.57,1.12,-1.96
240,2021-07-26 15:58:36.9,-448.81800000000004,129.362,1215.36,-461.417,-34.4006,1162.43,-434.24800000000005,-160.222,1112.8,-372.725,-346.32199999999995,1037.43,-376.662,-326.086,1080.13,-327.81,-346.471,1207.87,-149.165,-149.08700000000002,1231.79,3.3632199999999997,-70.418,1087.3,95.1906,-71.2209,1071.74,196.748,-51.818000000000005,1056.46,127.522,-75.4484,1055.11,-390.986,-305.801,1019.96,-392.115,-250.604,905.3560000000001,-241.37900000000002,-38.0425,826.1610000000001,-16.8693,-5.9759400000000005,812.7589999999999,82.4606,-7.7992300000000006,826.455,183.168,11.5346,820.2589999999999,96.3148,-13.6774,808.695,-429.039,101.554,1296.69,-67.0991,187.862,1403.91,-245.09,507.14300000000003,1346.19,-153.205,647.385,1277.46,-466.654,154.438,1142.03,-118.67299999999999,262.32599999999996,1012.05,-260.82,565.435,1178.69,-186.553,701.63,1117.61,-337.814,-410.856,1008.11,-186.53099999999998,-406.855,972.684,-204.52700000000002,-450.499,999.188,-296.907,-473.529,1076.46,-213.118,-442.655,949.972,-334.624,-463.75199999999995,920.78,1.378266,-6.156733,7.637890299999999,-0.91,-5.6,1.75
241,2021-07-26 15:58:36.2,-448.755,129.311,1215.29,-461.358,-34.4819,1162.4,-434.19,-160.328,1112.79,-372.656,-346.495,1037.54,-376.585,-326.226,1080.22,-327.587,-346.47900000000004,1207.94,-148.696,-149.235,1231.47,3.2207,-70.4722,1086.36,94.8319,-70.8021,1069.5,195.405,-46.6237,1054.46,126.368,-74.7107,1051.22,-390.92900000000003,-305.986,1020.04,-392.101,-250.905,905.367,-241.37099999999998,-38.4433,825.8,-16.8377,-6.43311,812.2860000000001,82.5261,-8.43688,825.7810000000001,183.255,10.7922,819.446,96.3586,-14.3782,807.81,-428.959,101.523,1296.63,-66.9054,187.96,1403.5,-245.019,507.212,1345.77,-153.204,647.445,1276.87,-466.60699999999997,154.37,1141.94,-118.615,262.161,1011.81,-260.71,565.394,1178.35,-186.40099999999998,701.472,1117.02,-337.74199999999996,-411.05400000000003,1008.26,-186.31,-407.30699999999996,973.373,-204.45,-450.861,999.938,-297.147,-473.57599999999996,1076.95,-212.852,-443.149,950.664,-334.283,-464.21,921.082,1.3543377,-6.1878395,7.637890299999999,0.91,-0.98,2.1
242,2021-07-26 15:58:36.4,-441.335,126.48200000000001,1213.48,-456.027,-35.2656,1162.15,-434.218,-161.128,1114.97,-380.673,-348.285,1043.76,-384.255,-327.608,1085.59,-338.51300000000003,-346.852,1212.73,-152.91299999999998,-159.991,1228.42,-4.24533,-70.6216,1090.77,78.8067,-45.2484,1060.59,171.17700000000002,-19.9866,1022.22,127.40899999999999,-78.5177,1058.85,-396.664,-307.76099999999997,1025.75,-393.30800000000005,-252.785,912.9169999999999,-237.701,-56.9522,814.403,-19.0674,-9.39452,799.452,78.5134,-25.941999999999997,801.188,178.445,-20.2248,784.947,88.6367,-40.7559,772.553,-423.74800000000005,99.2433,1294.28,-63.1261,180.23,1391.67,-239.002,495.51099999999997,1336.0,-157.316,644.636,1280.5,-457.194,151.045,1140.63,-114.51700000000001,253.453,1006.98,-256.39799999999997,553.318,1168.86,-188.861,696.7339999999999,1124.69,-348.676,-413.82,1016.12,-197.83700000000002,-419.017,988.591,-218.548,-458.314,1018.3,-314.059,-469.30699999999996,1091.83,-224.419,-455.64599999999996,968.8,-343.619,-475.24300000000005,936.315,1.361516,-6.156733,7.6235332,2.03,-0.42000002,0.91
243,2021-07-26 15:58:36.5,-444.416,129.582,1214.35,-463.129,-35.8476,1170.42,-442.426,-165.55700000000002,1129.24,-389.19199999999995,-357.59,1064.48,-392.569,-335.042,1105.93,-350.725,-350.219,1236.52,-156.797,-167.446,1247.39,-19.1918,-96.7341,1085.61,55.0438,-88.0069,1030.38,140.336,-66.845,974.2310000000001,91.8158,-110.742,1009.9,-405.306,-317.315,1044.76,-405.81800000000004,-264.314,929.433,-262.138,-60.9319,820.617,-37.8055,-28.5071,817.7339999999999,61.7008,-38.7067,815.0,152.809,-55.7243,858.7860000000001,66.9503,-69.1968,787.1569999999999,-428.593,105.695,1297.56,-59.6462,177.592,1386.97,-241.59,492.99300000000005,1325.59,-155.819,645.048,1278.54,-458.684,151.123,1139.32,-109.294,243.903,1004.11,-257.54900000000004,546.131,1165.08,-188.135,690.3939999999999,1119.88,-357.171,-424.983,1039.02,-205.08,-431.485,1009.4,-226.38299999999998,-472.144,1037.88,-322.377,-484.93800000000005,1112.66,-232.757,-467.158,988.074,-353.881,-483.548,955.6610000000001,1.3567306,-6.0777698,7.690531699999998,0.91,-0.98,3.22
244,2021-07-26 15:58:36.6,-443.55,124.64200000000001,1215.52,-463.36400000000003,-38.6418,1174.18,-447.958,-167.396,1134.59,-397.32599999999996,-359.061,1077.18,-400.667,-335.533,1117.26,-368.69800000000004,-357.18800000000005,1247.55,-196.42,-162.989,1287.76,-73.8824,-172.729,1104.72,-25.6191,-170.58900000000003,1026.97,34.2949,-154.088,945.182,-64.5472,-145.986,994.193,-412.597,-319.844,1056.4,-409.651,-277.21299999999997,938.909,-303.673,-40.3837,873.1360000000001,-90.4642,-65.8705,934.327,-25.0564,-139.389,939.905,71.3223,-142.269,969.8539999999999,-21.4649,-149.379,937.704,-425.151,101.762,1297.08,-61.3594,179.06900000000002,1377.77,-242.315,490.574,1327.76,-156.161,640.308,1284.48,-460.14099999999996,145.274,1141.98,-121.221,245.187,1001.73,-256.253,546.43,1163.28,-186.468,685.5930000000001,1112.19,-366.402,-426.561,1054.43,-215.202,-437.276,1035.52,-238.627,-474.61300000000006,1065.33,-337.82599999999996,-479.908,1133.55,-241.72400000000002,-473.661,1015.73,-359.061,-490.82099999999997,977.643,1.3519448,-6.089733,7.6546397,2.1,-0.77,1.33
245,2021-07-26 15:58:36.8,-437.94199999999995,119.641,1218.19,-461.452,-41.7957,1176.52,-453.923,-170.485,1137.77,-405.95300000000003,-361.61800000000005,1081.63,-411.75800000000004,-338.773,1121.44,-392.64099999999996,-368.786,1251.58,-282.13,-166.549,1373.67,-130.296,-181.572,1216.71,-66.1474,-192.28900000000002,1153.24,20.8141,-212.40900000000002,1103.91,-64.096,-150.293,1115.1,-417.907,-321.825,1060.54,-395.88199999999995,-275.561,947.4889999999999,-306.618,-25.5919,934.618,-130.29399999999998,-98.4341,1047.49,-81.71,-164.80599999999998,1100.5,2.48468,-175.827,1153.77,-64.8572,-167.98,1087.34,-420.85400000000004,96.2395,1299.22,-60.2431,180.965,1373.63,-239.947,491.01199999999994,1329.33,-157.405,640.773,1284.39,-453.351,140.743,1145.12,-119.71600000000001,241.347,1000.16,-255.34900000000002,540.685,1158.72,-186.257,682.062,1117.48,-375.904,-429.38,1060.45,-226.361,-452.395,1050.12,-253.81900000000002,-485.76,1080.5,-355.514,-479.504,1143.22,-254.47400000000002,-487.551,1031.2,-370.019,-498.01800000000003,988.4110000000001,1.3543377,-6.0849476,7.6785684,0.91,-0.14,1.61
247,2021-07-26 15:58:37.1,-431.73900000000003,114.949,1224.98,-464.69,-47.0707,1189.76,-463.358,-178.02599999999998,1156.4,-421.725,-375.12800000000004,1114.73,-434.551,-350.531,1151.98,-432.9,-349.376,1287.41,-401.204,-186.13299999999998,1489.68,-184.174,-195.592,1522.95,-111.41,-232.27,1564.0,-9.759310000000001,-229.834,1552.0,-96.8811,-213.514,1428.8,-424.597,-334.93699999999995,1090.95,-397.08,-281.11400000000003,981.9860000000001,-265.676,-55.4352,1036.61,-112.214,-97.3615,1192.24,-50.7428,-123.319,1264.34,31.0608,-150.709,1316.17,-40.5908,-137.186,1265.66,-417.288,94.06,1307.56,-58.6662,195.234,1378.61,-246.648,501.26,1329.25,-162.275,646.694,1272.33,-444.77,133.786,1150.51,-107.756,231.301,1007.34,-254.394,532.632,1155.33,-192.41099999999997,681.6519999999999,1130.35,-393.994,-446.224,1101.79,-243.52700000000002,-468.776,1095.97,-272.062,-503.269,1124.41,-376.32300000000004,-499.144,1183.92,-270.97900000000004,-503.48699999999997,1074.88,-385.379,-512.784,1027.56,1.3950156,-6.1878395,7.592427000000002,0.77,-2.8,0.91
